locale,key,status
es,transfer_unlock_message_intro,translated
es,transfer_unlock_code_label,translated
es,your_unlock_code,translated
es,do_not_share_unlock_code,translated
es,unlock_code_personal_confidential,translated
es,unlock_code_needed_finalize,translated
es,contact_support_for_questions,translated
es,welcome_title,translated
es,welcome_heading,translated
es,welcome_message,translated
es,login_credentials_title,translated
es,access_member_area,translated
es,pleasure_to_assist,translated
es,balance_decreased_title,translated
es,balance_decreased_heading,translated
es,balance_decreased_message,translated
es,operation_details,translated
es,label_amount_deducted,translated
es,label_new_balance,translated
es,contact_us_if_questions,translated
es,balance_increased_title,translated
es,balance_increased_heading,translated
es,balance_increased_message,translated
es,label_amount_added,translated
es,thank_you_trust,translated
es,refund_title,translated
es,refund_heading,translated
es,refund_message,translated
es,transfer_details,translated
es,label_transfer_date,translated
es,label_transfer_reason,translated
es,refund_amount_text,translated
es,refund_apology_contact,translated
es,mail_error_alert_title,translated
es,system_alert,translated
es,mail_send_failure_detected,translated
es,email_sending_problem,translated
es,email_send_failure_explanation,translated
es,error_details,translated
es,label_failed_recipient,translated
es,label_context,translated
es,label_error_message,translated
es,possible_causes,translated
es,cause_daily_limit,translated
es,cause_daily_limit_details,translated
es,cause_smtp_connection,translated
es,cause_smtp_connection_details,translated
es,cause_auth_failed,translated
es,cause_auth_failed_details,translated
es,cause_app_password_revoked,translated
es,cause_app_password_revoked_details,translated
es,recommended_actions,translated
es,action_if_limit,translated
es,action_if_limit_details,translated
es,action_check_logs,translated
es,action_check_logs_details,translated
es,action_test_connection,translated
es,action_check_config,translated
es,action_check_config_details,translated
es,action_regenerate_password,translated
es,action_regenerate_password_details,translated
es,system_information,translated
es,label_smtp_server,translated
es,label_port,translated
es,label_account,translated
es,label_environment,translated
es,alert_auto_generated_notice,translated
es,account_management_system,translated
es,alert_generated_by_safemail,translated
es,contact_technical_team,translated
es,password_reset_title,translated
es,password_reset_heading,translated
es,greeting_simple_name,translated
es,password_reset_reason,translated
es,password_reset_click_link,translated
es,password_reset_no_action_needed,translated
es,thank_you_using_brand,translated
et,compte_created_subject,same_as_fr
et,compte_created_title,same_as_fr
et,greeting,same_as_fr
et,credentials_title,same_as_fr
et,label_email,same_as_fr
et,label_password,same_as_fr
et,label_initial_balance,same_as_fr
et,cta_login,same_as_fr
et,info_access,same_as_fr
et,footer_brand,same_as_fr
et,footer_partner,same_as_fr
et,virement_success_subject,same_as_fr
et,virement_success_title,same_as_fr
et,virement_success_message,same_as_fr
et,virement_failed_subject,same_as_fr
et,virement_failed_title,same_as_fr
et,virement_failed_message,same_as_fr
et,details_title,same_as_fr
et,label_amount,same_as_fr
et,label_date,same_as_fr
et,label_beneficiary,same_as_fr
et,virement_notice,same_as_fr
et,thanks,same_as_fr
et,regards,same_as_fr
et,service_client,same_as_fr
et,auto_generated_notice,same_as_fr
et,compte_activated_title,same_as_fr
et,compte_activated_heading,same_as_fr
et,good_news,same_as_fr
et,compte_activated_message,same_as_fr
et,compte_activated_explanation,same_as_fr
et,label_holder,same_as_fr
et,label_current_balance,same_as_fr
et,label_status,same_as_fr
et,status_active,same_as_fr
et,you_can_now,same_as_fr
et,can_make_transfers,same_as_fr
et,check_balance,same_as_fr
et,manage_transactions,same_as_fr
et,access_services,same_as_fr
et,thanks_welcome,same_as_fr
et,unlock_code_used_title,same_as_fr
et,unlock_code_used_heading,same_as_fr
et,greeting_simple,same_as_fr
et,info_notification,same_as_fr
et,label_date_time,same_as_fr
et,label_transfer_amount,same_as_fr
et,label_recipient,same_as_fr
et,contact_support_immediately,same_as_fr
et,check_recent_transactions,same_as_fr
et,if_legitimate,same_as_fr
et,client_can_finalize,same_as_fr
et,transfer_unlock_code_title,same_as_fr
et,transfer_unlock_heading,same_as_fr
et,transfer_unlock_message_intro,same_as_fr
et,transfer_unlock_code_label,same_as_fr
et,your_unlock_code,same_as_fr
et,do_not_share_unlock_code,same_as_fr
et,unlock_code_personal_confidential,same_as_fr
et,unlock_code_needed_finalize,same_as_fr
et,contact_support_for_questions,same_as_fr
et,welcome_title,same_as_fr
et,welcome_heading,same_as_fr
et,login_credentials_title,same_as_fr
et,pleasure_to_assist,same_as_fr
et,balance_decreased_title,same_as_fr
et,balance_decreased_heading,same_as_fr
et,balance_decreased_message,same_as_fr
et,label_amount_deducted,same_as_fr
et,label_new_balance,same_as_fr
et,balance_increased_title,same_as_fr
et,balance_increased_heading,same_as_fr
et,balance_increased_message,same_as_fr
et,label_amount_added,same_as_fr
et,thank_you_trust,same_as_fr
et,refund_title,same_as_fr
et,refund_heading,same_as_fr
et,refund_message,same_as_fr
et,transfer_details,same_as_fr
et,label_transfer_date,same_as_fr
et,label_transfer_reason,same_as_fr
et,refund_amount_text,same_as_fr
et,mail_error_alert_title,same_as_fr
et,system_alert,same_as_fr
et,label_failed_recipient,same_as_fr
et,label_context,same_as_fr
et,possible_causes,same_as_fr
et,cause_daily_limit,same_as_fr
et,cause_smtp_connection,same_as_fr
et,cause_smtp_connection_details,same_as_fr
et,cause_auth_failed,same_as_fr
et,cause_auth_failed_details,same_as_fr
et,recommended_actions,same_as_fr
et,action_if_limit,same_as_fr
et,action_check_logs,same_as_fr
et,action_check_logs_details,same_as_fr
et,action_test_connection,same_as_fr
et,action_check_config,same_as_fr
et,action_check_config_details,same_as_fr
et,action_regenerate_password,same_as_fr
et,system_information,same_as_fr
et,label_smtp_server,same_as_fr
et,label_port,same_as_fr
et,label_account,same_as_fr
et,label_environment,same_as_fr
et,account_management_system,same_as_fr
et,alert_generated_by_safemail,same_as_fr
et,contact_technical_team,same_as_fr
et,password_reset_title,same_as_fr
et,password_reset_heading,same_as_fr
et,greeting_simple_name,same_as_fr
et,password_reset_reason,same_as_fr
et,password_reset_click_link,same_as_fr
et,compte_created_message,translated
et,support_contact,translated
et,footer_thanks,translated
et,contact_support_for_info,translated
et,unlock_code_used_alert,translated
et,unlock_code_used_explanation,translated
et,urgent_if_not_you,translated
et,change_access_codes,translated
et,welcome_message,translated
et,access_member_area,translated
et,operation_details,translated
et,contact_us_if_questions,translated
et,refund_apology_contact,translated
et,mail_send_failure_detected,translated
et,email_sending_problem,translated
et,email_send_failure_explanation,translated
et,error_details,translated
et,label_error_message,translated
et,cause_daily_limit_details,translated
et,cause_app_password_revoked,translated
et,cause_app_password_revoked_details,translated
et,action_if_limit_details,translated
et,action_regenerate_password_details,translated
et,alert_auto_generated_notice,translated
et,password_reset_no_action_needed,translated
et,thank_you_using_brand,translated
eu,compte_created_subject,same_as_fr
eu,compte_created_title,same_as_fr
eu,greeting,same_as_fr
eu,compte_created_message,same_as_fr
eu,credentials_title,same_as_fr
eu,label_email,same_as_fr
eu,label_password,same_as_fr
eu,label_initial_balance,same_as_fr
eu,cta_login,same_as_fr
eu,info_access,same_as_fr
eu,support_contact,same_as_fr
eu,footer_thanks,same_as_fr
eu,footer_brand,same_as_fr
eu,footer_partner,same_as_fr
eu,virement_success_subject,same_as_fr
eu,virement_success_title,same_as_fr
eu,virement_success_message,same_as_fr
eu,virement_failed_subject,same_as_fr
eu,virement_failed_title,same_as_fr
eu,virement_failed_message,same_as_fr
eu,details_title,same_as_fr
eu,label_amount,same_as_fr
eu,label_date,same_as_fr
eu,label_beneficiary,same_as_fr
eu,virement_notice,same_as_fr
eu,thanks,same_as_fr
eu,contact_support_for_info,same_as_fr
eu,regards,same_as_fr
eu,service_client,same_as_fr
eu,auto_generated_notice,same_as_fr
eu,compte_activated_title,same_as_fr
eu,compte_activated_heading,same_as_fr
eu,good_news,same_as_fr
eu,compte_activated_message,same_as_fr
eu,compte_activated_explanation,same_as_fr
eu,label_holder,same_as_fr
eu,label_current_balance,same_as_fr
eu,label_status,same_as_fr
eu,status_active,same_as_fr
eu,you_can_now,same_as_fr
eu,can_make_transfers,same_as_fr
eu,check_balance,same_as_fr
eu,manage_transactions,same_as_fr
eu,access_services,same_as_fr
eu,thanks_welcome,same_as_fr
eu,unlock_code_used_title,same_as_fr
eu,unlock_code_used_heading,same_as_fr
eu,greeting_simple,same_as_fr
eu,info_notification,same_as_fr
eu,unlock_code_used_alert,same_as_fr
eu,unlock_code_used_explanation,same_as_fr
eu,label_date_time,same_as_fr
eu,label_transfer_amount,same_as_fr
eu,label_recipient,same_as_fr
eu,urgent_if_not_you,same_as_fr
eu,contact_support_immediately,same_as_fr
eu,check_recent_transactions,same_as_fr
eu,change_access_codes,same_as_fr
eu,if_legitimate,same_as_fr
eu,client_can_finalize,same_as_fr
eu,transfer_unlock_code_title,same_as_fr
eu,transfer_unlock_heading,same_as_fr
eu,transfer_unlock_message_intro,same_as_fr
eu,transfer_unlock_code_label,same_as_fr
eu,your_unlock_code,same_as_fr
eu,do_not_share_unlock_code,same_as_fr
eu,unlock_code_personal_confidential,same_as_fr
eu,unlock_code_needed_finalize,same_as_fr
eu,contact_support_for_questions,same_as_fr
eu,welcome_title,same_as_fr
eu,welcome_heading,same_as_fr
eu,welcome_message,same_as_fr
eu,login_credentials_title,same_as_fr
eu,access_member_area,same_as_fr
eu,pleasure_to_assist,same_as_fr
eu,balance_decreased_title,same_as_fr
eu,balance_decreased_heading,same_as_fr
eu,balance_decreased_message,same_as_fr
eu,operation_details,same_as_fr
eu,label_amount_deducted,same_as_fr
eu,label_new_balance,same_as_fr
eu,contact_us_if_questions,same_as_fr
eu,balance_increased_title,same_as_fr
eu,balance_increased_heading,same_as_fr
eu,balance_increased_message,same_as_fr
eu,label_amount_added,same_as_fr
eu,thank_you_trust,same_as_fr
eu,refund_title,same_as_fr
eu,refund_heading,same_as_fr
eu,refund_message,same_as_fr
eu,transfer_details,same_as_fr
eu,label_transfer_date,same_as_fr
eu,label_transfer_reason,same_as_fr
eu,refund_amount_text,same_as_fr
eu,refund_apology_contact,same_as_fr
eu,mail_error_alert_title,same_as_fr
eu,system_alert,same_as_fr
eu,mail_send_failure_detected,same_as_fr
eu,email_sending_problem,same_as_fr
eu,email_send_failure_explanation,same_as_fr
eu,error_details,same_as_fr
eu,label_failed_recipient,same_as_fr
eu,label_context,same_as_fr
eu,label_error_message,same_as_fr
eu,possible_causes,same_as_fr
eu,cause_daily_limit,same_as_fr
eu,cause_daily_limit_details,same_as_fr
eu,cause_smtp_connection,same_as_fr
eu,cause_smtp_connection_details,same_as_fr
eu,cause_auth_failed,same_as_fr
eu,cause_auth_failed_details,same_as_fr
eu,cause_app_password_revoked,same_as_fr
eu,cause_app_password_revoked_details,same_as_fr
eu,recommended_actions,same_as_fr
eu,action_if_limit,same_as_fr
eu,action_if_limit_details,same_as_fr
eu,action_check_logs,same_as_fr
eu,action_check_logs_details,same_as_fr
eu,action_test_connection,same_as_fr
eu,action_check_config,same_as_fr
eu,action_check_config_details,same_as_fr
eu,action_regenerate_password,same_as_fr
eu,action_regenerate_password_details,same_as_fr
eu,system_information,same_as_fr
eu,label_smtp_server,same_as_fr
eu,label_port,same_as_fr
eu,label_account,same_as_fr
eu,label_environment,same_as_fr
eu,alert_auto_generated_notice,same_as_fr
eu,account_management_system,same_as_fr
eu,alert_generated_by_safemail,same_as_fr
eu,contact_technical_team,same_as_fr
eu,password_reset_title,same_as_fr
eu,password_reset_heading,same_as_fr
eu,greeting_simple_name,same_as_fr
eu,password_reset_reason,same_as_fr
eu,password_reset_click_link,same_as_fr
eu,password_reset_no_action_needed,same_as_fr
eu,thank_you_using_brand,same_as_fr
fa,compte_created_subject,same_as_fr
fa,compte_created_title,same_as_fr
fa,greeting,same_as_fr
fa,compte_created_message,same_as_fr
fa,credentials_title,same_as_fr
fa,label_email,same_as_fr
fa,label_password,same_as_fr
fa,label_initial_balance,same_as_fr
fa,cta_login,same_as_fr
fa,info_access,same_as_fr
fa,support_contact,same_as_fr
fa,footer_thanks,same_as_fr
fa,footer_brand,same_as_fr
fa,footer_partner,same_as_fr
fa,virement_success_subject,same_as_fr
fa,virement_success_title,same_as_fr
fa,virement_success_message,same_as_fr
fa,virement_failed_subject,same_as_fr
fa,virement_failed_title,same_as_fr
fa,virement_failed_message,same_as_fr
fa,details_title,same_as_fr
fa,label_amount,same_as_fr
fa,label_date,same_as_fr
fa,label_beneficiary,same_as_fr
fa,virement_notice,same_as_fr
fa,thanks,same_as_fr
fa,contact_support_for_info,same_as_fr
fa,regards,same_as_fr
fa,service_client,same_as_fr
fa,auto_generated_notice,same_as_fr
fa,compte_activated_title,same_as_fr
fa,compte_activated_heading,same_as_fr
fa,good_news,same_as_fr
fa,compte_activated_message,same_as_fr
fa,compte_activated_explanation,same_as_fr
fa,label_holder,same_as_fr
fa,label_current_balance,same_as_fr
fa,label_status,same_as_fr
fa,status_active,same_as_fr
fa,you_can_now,same_as_fr
fa,can_make_transfers,same_as_fr
fa,check_balance,same_as_fr
fa,manage_transactions,same_as_fr
fa,access_services,same_as_fr
fa,thanks_welcome,same_as_fr
fa,unlock_code_used_title,same_as_fr
fa,unlock_code_used_heading,same_as_fr
fa,greeting_simple,same_as_fr
fa,info_notification,same_as_fr
fa,unlock_code_used_alert,same_as_fr
fa,unlock_code_used_explanation,same_as_fr
fa,label_date_time,same_as_fr
fa,label_transfer_amount,same_as_fr
fa,label_recipient,same_as_fr
fa,urgent_if_not_you,same_as_fr
fa,contact_support_immediately,same_as_fr
fa,check_recent_transactions,same_as_fr
fa,change_access_codes,same_as_fr
fa,if_legitimate,same_as_fr
fa,client_can_finalize,same_as_fr
fa,transfer_unlock_code_title,same_as_fr
fa,transfer_unlock_heading,same_as_fr
fa,transfer_unlock_message_intro,same_as_fr
fa,transfer_unlock_code_label,same_as_fr
fa,your_unlock_code,same_as_fr
fa,do_not_share_unlock_code,same_as_fr
fa,unlock_code_personal_confidential,same_as_fr
fa,unlock_code_needed_finalize,same_as_fr
fa,contact_support_for_questions,same_as_fr
fa,welcome_title,same_as_fr
fa,welcome_heading,same_as_fr
fa,welcome_message,same_as_fr
fa,login_credentials_title,same_as_fr
fa,access_member_area,same_as_fr
fa,pleasure_to_assist,same_as_fr
fa,balance_decreased_title,same_as_fr
fa,balance_decreased_heading,same_as_fr
fa,balance_decreased_message,same_as_fr
fa,operation_details,same_as_fr
fa,label_amount_deducted,same_as_fr
fa,label_new_balance,same_as_fr
fa,contact_us_if_questions,same_as_fr
fa,balance_increased_title,same_as_fr
fa,balance_increased_heading,same_as_fr
fa,balance_increased_message,same_as_fr
fa,label_amount_added,same_as_fr
fa,thank_you_trust,same_as_fr
fa,refund_title,same_as_fr
fa,refund_heading,same_as_fr
fa,refund_message,same_as_fr
fa,transfer_details,same_as_fr
fa,label_transfer_date,same_as_fr
fa,label_transfer_reason,same_as_fr
fa,refund_amount_text,same_as_fr
fa,refund_apology_contact,same_as_fr
fa,mail_error_alert_title,same_as_fr
fa,system_alert,same_as_fr
fa,mail_send_failure_detected,same_as_fr
fa,email_sending_problem,same_as_fr
fa,email_send_failure_explanation,same_as_fr
fa,error_details,same_as_fr
fa,label_failed_recipient,same_as_fr
fa,label_context,same_as_fr
fa,label_error_message,same_as_fr
fa,possible_causes,same_as_fr
fa,cause_daily_limit,same_as_fr
fa,cause_daily_limit_details,same_as_fr
fa,cause_smtp_connection,same_as_fr
fa,cause_smtp_connection_details,same_as_fr
fa,cause_auth_failed,same_as_fr
fa,cause_auth_failed_details,same_as_fr
fa,cause_app_password_revoked,same_as_fr
fa,cause_app_password_revoked_details,same_as_fr
fa,recommended_actions,same_as_fr
fa,action_if_limit,same_as_fr
fa,action_if_limit_details,same_as_fr
fa,action_check_logs,same_as_fr
fa,action_check_logs_details,same_as_fr
fa,action_test_connection,same_as_fr
fa,action_check_config,same_as_fr
fa,action_check_config_details,same_as_fr
fa,action_regenerate_password,same_as_fr
fa,action_regenerate_password_details,same_as_fr
fa,system_information,same_as_fr
fa,label_smtp_server,same_as_fr
fa,label_port,same_as_fr
fa,label_account,same_as_fr
fa,label_environment,same_as_fr
fa,alert_auto_generated_notice,same_as_fr
fa,account_management_system,same_as_fr
fa,alert_generated_by_safemail,same_as_fr
fa,contact_technical_team,same_as_fr
fa,password_reset_title,same_as_fr
fa,password_reset_heading,same_as_fr
fa,greeting_simple_name,same_as_fr
fa,password_reset_reason,same_as_fr
fa,password_reset_click_link,same_as_fr
fa,password_reset_no_action_needed,same_as_fr
fa,thank_you_using_brand,same_as_fr
fi,label_email,same_as_fr
fi,footer_brand,same_as_fr
fi,label_date,same_as_fr
fi,label_port,same_as_fr
fi,compte_created_subject,same_as_en
fi,compte_created_title,same_as_en
fi,greeting,same_as_en
fi,credentials_title,same_as_en
fi,label_password,same_as_en
fi,label_initial_balance,same_as_en
fi,cta_login,same_as_en
fi,info_access,same_as_en
fi,footer_partner,same_as_en
fi,virement_success_subject,same_as_en
fi,virement_success_title,same_as_en
fi,virement_success_message,same_as_en
fi,virement_failed_subject,same_as_en
fi,virement_failed_title,same_as_en
fi,virement_failed_message,same_as_en
fi,details_title,same_as_en
fi,label_amount,same_as_en
fi,label_beneficiary,same_as_en
fi,virement_notice,same_as_en
fi,thanks,same_as_en
fi,regards,same_as_en
fi,service_client,same_as_en
fi,auto_generated_notice,same_as_en
fi,compte_activated_title,same_as_en
fi,compte_activated_heading,same_as_en
fi,good_news,same_as_en
fi,compte_activated_message,same_as_en
fi,compte_activated_explanation,same_as_en
fi,label_holder,same_as_en
fi,label_current_balance,same_as_en
fi,label_status,same_as_en
fi,status_active,same_as_en
fi,you_can_now,same_as_en
fi,can_make_transfers,same_as_en
fi,check_balance,same_as_en
fi,manage_transactions,same_as_en
fi,access_services,same_as_en
fi,thanks_welcome,same_as_en
fi,unlock_code_used_title,same_as_en
fi,unlock_code_used_heading,same_as_en
fi,greeting_simple,same_as_en
fi,info_notification,same_as_en
fi,label_date_time,same_as_en
fi,label_transfer_amount,same_as_en
fi,label_recipient,same_as_en
fi,contact_support_immediately,same_as_en
fi,check_recent_transactions,same_as_en
fi,if_legitimate,same_as_en
fi,client_can_finalize,same_as_en
fi,transfer_unlock_code_title,same_as_en
fi,transfer_unlock_heading,same_as_en
fi,transfer_unlock_message_intro,same_as_en
fi,transfer_unlock_code_label,same_as_en
fi,your_unlock_code,same_as_en
fi,do_not_share_unlock_code,same_as_en
fi,unlock_code_personal_confidential,same_as_en
fi,unlock_code_needed_finalize,same_as_en
fi,contact_support_for_questions,same_as_en
fi,welcome_title,same_as_en
fi,welcome_heading,same_as_en
fi,login_credentials_title,same_as_en
fi,pleasure_to_assist,same_as_en
fi,balance_decreased_title,same_as_en
fi,balance_decreased_heading,same_as_en
fi,balance_decreased_message,same_as_en
fi,label_amount_deducted,same_as_en
fi,label_new_balance,same_as_en
fi,balance_increased_title,same_as_en
fi,balance_increased_heading,same_as_en
fi,balance_increased_message,same_as_en
fi,label_amount_added,same_as_en
fi,thank_you_trust,same_as_en
fi,refund_title,same_as_en
fi,refund_heading,same_as_en
fi,refund_message,same_as_en
fi,transfer_details,same_as_en
fi,label_transfer_date,same_as_en
fi,label_transfer_reason,same_as_en
fi,refund_amount_text,same_as_en
fi,mail_error_alert_title,same_as_en
fi,system_alert,same_as_en
fi,label_failed_recipient,same_as_en
fi,label_context,same_as_en
fi,possible_causes,same_as_en
fi,cause_daily_limit,same_as_en
fi,cause_smtp_connection,same_as_en
fi,cause_smtp_connection_details,same_as_en
fi,cause_auth_failed,same_as_en
fi,cause_auth_failed_details,same_as_en
fi,recommended_actions,same_as_en
fi,action_if_limit,same_as_en
fi,action_check_logs,same_as_en
fi,action_check_logs_details,same_as_en
fi,action_test_connection,same_as_en
fi,action_check_config,same_as_en
fi,action_check_config_details,same_as_en
fi,action_regenerate_password,same_as_en
fi,system_information,same_as_en
fi,label_smtp_server,same_as_en
fi,label_account,same_as_en
fi,label_environment,same_as_en
fi,account_management_system,same_as_en
fi,alert_generated_by_safemail,same_as_en
fi,contact_technical_team,same_as_en
fi,password_reset_title,same_as_en
fi,password_reset_heading,same_as_en
fi,greeting_simple_name,same_as_en
fi,password_reset_reason,same_as_en
fi,password_reset_click_link,same_as_en
fi,compte_created_message,translated
fi,support_contact,translated
fi,footer_thanks,translated
fi,contact_support_for_info,translated
fi,unlock_code_used_alert,translated
fi,unlock_code_used_explanation,translated
fi,urgent_if_not_you,translated
fi,change_access_codes,translated
fi,welcome_message,translated
fi,access_member_area,translated
fi,operation_details,translated
fi,contact_us_if_questions,translated
fi,refund_apology_contact,translated
fi,mail_send_failure_detected,translated
fi,email_sending_problem,translated
fi,email_send_failure_explanation,translated
fi,error_details,translated
fi,label_error_message,translated
fi,cause_daily_limit_details,translated
fi,cause_app_password_revoked,translated
fi,cause_app_password_revoked_details,translated
fi,action_if_limit_details,translated
fi,action_regenerate_password_details,translated
fi,alert_auto_generated_notice,translated
fi,password_reset_no_action_needed,translated
fi,thank_you_using_brand,translated
fr,compte_created_subject,same_as_fr
fr,compte_created_title,same_as_fr
fr,greeting,same_as_fr
fr,compte_created_message,same_as_fr
fr,credentials_title,same_as_fr
fr,label_email,same_as_fr
fr,label_password,same_as_fr
fr,label_initial_balance,same_as_fr
fr,cta_login,same_as_fr
fr,info_access,same_as_fr
fr,support_contact,same_as_fr
fr,footer_thanks,same_as_fr
fr,footer_brand,same_as_fr
fr,footer_partner,same_as_fr
fr,virement_success_subject,same_as_fr
fr,virement_success_title,same_as_fr
fr,virement_success_message,same_as_fr
fr,virement_failed_subject,same_as_fr
fr,virement_failed_title,same_as_fr
fr,virement_failed_message,same_as_fr
fr,details_title,same_as_fr
fr,label_amount,same_as_fr
fr,label_date,same_as_fr
fr,label_beneficiary,same_as_fr
fr,virement_notice,same_as_fr
fr,thanks,same_as_fr
fr,contact_support_for_info,same_as_fr
fr,regards,same_as_fr
fr,service_client,same_as_fr
fr,auto_generated_notice,same_as_fr
fr,compte_activated_title,same_as_fr
fr,compte_activated_heading,same_as_fr
fr,good_news,same_as_fr
fr,compte_activated_message,same_as_fr
fr,compte_activated_explanation,same_as_fr
fr,label_holder,same_as_fr
fr,label_current_balance,same_as_fr
fr,label_status,same_as_fr
fr,status_active,same_as_fr
fr,you_can_now,same_as_fr
fr,can_make_transfers,same_as_fr
fr,check_balance,same_as_fr
fr,manage_transactions,same_as_fr
fr,access_services,same_as_fr
fr,thanks_welcome,same_as_fr
fr,unlock_code_used_title,same_as_fr
fr,unlock_code_used_heading,same_as_fr
fr,greeting_simple,same_as_fr
fr,info_notification,same_as_fr
fr,unlock_code_used_alert,same_as_fr
fr,unlock_code_used_explanation,same_as_fr
fr,label_date_time,same_as_fr
fr,label_transfer_amount,same_as_fr
fr,label_recipient,same_as_fr
fr,urgent_if_not_you,same_as_fr
fr,contact_support_immediately,same_as_fr
fr,check_recent_transactions,same_as_fr
fr,change_access_codes,same_as_fr
fr,if_legitimate,same_as_fr
fr,client_can_finalize,same_as_fr
fr,transfer_unlock_code_title,same_as_fr
fr,transfer_unlock_heading,same_as_fr
fr,transfer_unlock_message_intro,same_as_fr
fr,transfer_unlock_code_label,same_as_fr
fr,your_unlock_code,same_as_fr
fr,do_not_share_unlock_code,same_as_fr
fr,unlock_code_personal_confidential,same_as_fr
fr,unlock_code_needed_finalize,same_as_fr
fr,contact_support_for_questions,same_as_fr
fr,welcome_title,same_as_fr
fr,welcome_heading,same_as_fr
fr,welcome_message,same_as_fr
fr,login_credentials_title,same_as_fr
fr,access_member_area,same_as_fr
fr,pleasure_to_assist,same_as_fr
fr,balance_decreased_title,same_as_fr
fr,balance_decreased_heading,same_as_fr
fr,balance_decreased_message,same_as_fr
fr,operation_details,same_as_fr
fr,label_amount_deducted,same_as_fr
fr,label_new_balance,same_as_fr
fr,contact_us_if_questions,same_as_fr
fr,balance_increased_title,same_as_fr
fr,balance_increased_heading,same_as_fr
fr,balance_increased_message,same_as_fr
fr,label_amount_added,same_as_fr
fr,thank_you_trust,same_as_fr
fr,refund_title,same_as_fr
fr,refund_heading,same_as_fr
fr,refund_message,same_as_fr
fr,transfer_details,same_as_fr
fr,label_transfer_date,same_as_fr
fr,label_transfer_reason,same_as_fr
fr,refund_amount_text,same_as_fr
fr,refund_apology_contact,same_as_fr
fr,mail_error_alert_title,same_as_fr
fr,system_alert,same_as_fr
fr,mail_send_failure_detected,same_as_fr
fr,email_sending_problem,same_as_fr
fr,email_send_failure_explanation,same_as_fr
fr,error_details,same_as_fr
fr,label_failed_recipient,same_as_fr
fr,label_context,same_as_fr
fr,label_error_message,same_as_fr
fr,possible_causes,same_as_fr
fr,cause_daily_limit,same_as_fr
fr,cause_daily_limit_details,same_as_fr
fr,cause_smtp_connection,same_as_fr
fr,cause_smtp_connection_details,same_as_fr
fr,cause_auth_failed,same_as_fr
fr,cause_auth_failed_details,same_as_fr
fr,cause_app_password_revoked,same_as_fr
fr,cause_app_password_revoked_details,same_as_fr
fr,recommended_actions,same_as_fr
fr,action_if_limit,same_as_fr
fr,action_if_limit_details,same_as_fr
fr,action_check_logs,same_as_fr
fr,action_check_logs_details,same_as_fr
fr,action_test_connection,same_as_fr
fr,action_check_config,same_as_fr
fr,action_check_config_details,same_as_fr
fr,action_regenerate_password,same_as_fr
fr,action_regenerate_password_details,same_as_fr
fr,system_information,same_as_fr
fr,label_smtp_server,same_as_fr
fr,label_port,same_as_fr
fr,label_account,same_as_fr
fr,label_environment,same_as_fr
fr,alert_auto_generated_notice,same_as_fr
fr,account_management_system,same_as_fr
fr,alert_generated_by_safemail,same_as_fr
fr,contact_technical_team,same_as_fr
fr,password_reset_title,same_as_fr
fr,password_reset_heading,same_as_fr
fr,greeting_simple_name,same_as_fr
fr,password_reset_reason,same_as_fr
fr,password_reset_click_link,same_as_fr
fr,password_reset_no_action_needed,same_as_fr
fr,thank_you_using_brand,same_as_fr
fy,compte_created_subject,same_as_fr
fy,compte_created_title,same_as_fr
fy,greeting,same_as_fr
fy,compte_created_message,same_as_fr
fy,credentials_title,same_as_fr
fy,label_email,same_as_fr
fy,label_password,same_as_fr
fy,label_initial_balance,same_as_fr
fy,cta_login,same_as_fr
fy,info_access,same_as_fr
fy,support_contact,same_as_fr
fy,footer_thanks,same_as_fr
fy,footer_brand,same_as_fr
fy,footer_partner,same_as_fr
fy,virement_success_subject,same_as_fr
fy,virement_success_title,same_as_fr
fy,virement_success_message,same_as_fr
fy,virement_failed_subject,same_as_fr
fy,virement_failed_title,same_as_fr
fy,virement_failed_message,same_as_fr
fy,details_title,same_as_fr
fy,label_amount,same_as_fr
fy,label_date,same_as_fr
fy,label_beneficiary,same_as_fr
fy,virement_notice,same_as_fr
fy,thanks,same_as_fr
fy,contact_support_for_info,same_as_fr
fy,regards,same_as_fr
fy,service_client,same_as_fr
fy,auto_generated_notice,same_as_fr
fy,compte_activated_title,same_as_fr
fy,compte_activated_heading,same_as_fr
fy,good_news,same_as_fr
fy,compte_activated_message,same_as_fr
fy,compte_activated_explanation,same_as_fr
fy,label_holder,same_as_fr
fy,label_current_balance,same_as_fr
fy,label_status,same_as_fr
fy,status_active,same_as_fr
fy,you_can_now,same_as_fr
fy,can_make_transfers,same_as_fr
fy,check_balance,same_as_fr
fy,manage_transactions,same_as_fr
fy,access_services,same_as_fr
fy,thanks_welcome,same_as_fr
fy,unlock_code_used_title,same_as_fr
fy,unlock_code_used_heading,same_as_fr
fy,greeting_simple,same_as_fr
fy,info_notification,same_as_fr
fy,unlock_code_used_alert,same_as_fr
fy,unlock_code_used_explanation,same_as_fr
fy,label_date_time,same_as_fr
fy,label_transfer_amount,same_as_fr
fy,label_recipient,same_as_fr
fy,urgent_if_not_you,same_as_fr
fy,contact_support_immediately,same_as_fr
fy,check_recent_transactions,same_as_fr
fy,change_access_codes,same_as_fr
fy,if_legitimate,same_as_fr
fy,client_can_finalize,same_as_fr
fy,transfer_unlock_code_title,same_as_fr
fy,transfer_unlock_heading,same_as_fr
fy,transfer_unlock_message_intro,same_as_fr
